TF	Genotype	Tissue	direction	goid	goname	n	p-value	B73v4.gid	W22.gid
jmj13	jmj13-m4	tassel_stem	up	GO:0009788	negative regulation of abscisic acid-activated signaling pathway	2	0.031516759	"Zm00001d005609,Zm00001d028574"	"Zm00004b008890,Zm00004b001087"
jmj13	jmj13-m4	tassel_stem	up	GO:0009922	fatty acid elongase activity	1	0.030536304	Zm00001d014168	Zm00004b012022
jmj13	jmj13-m4	tassel_stem	up	GO:0010119	regulation of stomatal movement	3	0.007859457	"Zm00001d005609,Zm00001d011228,Zm00001d028574"	"Zm00004b008890,Zm00004b026978,Zm00004b001087"
jmj13	jmj13-m4	tassel_stem	up	GO:0010334	sesquiterpene synthase activity	1	0.003257669	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0010360	negative regulation of anion channel activity	2	1.15E-04	"Zm00001d005609,Zm00001d028574"	"Zm00004b008890,Zm00004b001087"
jmj13	jmj13-m4	tassel_stem	up	GO:0010369	chromocenter	1	0.049355338	Zm00001d003249	Zm00004b007115
jmj13	jmj13-m4	tassel_stem	up	GO:0015112	nitrate transmembrane transporter activity	1	0.049355338	Zm00001d044504	Zm00004b019880
jmj13	jmj13-m4	tassel_stem	up	GO:0015113	nitrite transmembrane transporter activity	1	0.006505067	Zm00001d044504	Zm00004b019880
jmj13	jmj13-m4	tassel_stem	up	GO:0015707	nitrite transport	1	0.006505067	Zm00001d044504	Zm00004b019880
jmj13	jmj13-m4	tassel_stem	up	GO:0016099	monoterpenoid biosynthetic process	1	0.016185947	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0016106	sesquiterpenoid biosynthetic process	1	0.003257669	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0016114	terpenoid biosynthetic process	2	0.011307932	"Zm00001d004279,Zm00001d028574"	"Zm00004b007922,Zm00004b001087"
jmj13	jmj13-m4	tassel_stem	up	GO:0016615	malate dehydrogenase activity	1	0.00488265	Zm00001d014030	Zm00004b011895
jmj13	jmj13-m4	tassel_stem	up	GO:0016835	carbon-oxygen lyase activity	1	0.032118227	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0016987	sigma factor activity	1	0.039990446	Zm00001d028585	Zm00004b001099
jmj13	jmj13-m4	tassel_stem	up	GO:0019941	modification-dependent protein catabolic process	1	0.035274583	Zm00001d038732	Zm00004b031011
jmj13	jmj13-m4	tassel_stem	up	GO:0030224	monocyte differentiation	1	0.012969175	Zm00001d032363	Zm00004b003809
jmj13	jmj13-m4	tassel_stem	up	GO:0030497	fatty acid elongation	1	0.027364948	Zm00001d014294	Zm00004b012112
jmj13	jmj13-m4	tassel_stem	up	GO:0032456	endocytic recycling	1	0.036849023	Zm00001d014499	Zm00004b012267
jmj13	jmj13-m4	tassel_stem	up	GO:0033106	cis-Golgi network membrane	1	0.003257669	Zm00001d028574	Zm00004b001087
jmj13	jmj13-m4	tassel_stem	up	GO:0033807	icosanoyl-CoA synthase activity	1	0.035274583	Zm00001d014168	Zm00004b012022
jmj13	jmj13-m4	tassel_stem	up	GO:0033881	bile-acid-CoA hydrolase activity	1	0.009742225	Zm00001d002830	Zm00004b006763
jmj13	jmj13-m4	tassel_stem	up	GO:0034002	(R)-limonene synthase activity	1	0.009742225	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0034768	(E)-beta-ocimene synthase activity	1	0.006505067	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0043169	cation binding	2	0.00863249	"Zm00001d005609,Zm00001d028574"	"Zm00004b008890,Zm00004b001087"
jmj13	jmj13-m4	tassel_stem	up	GO:0043693	monoterpene biosynthetic process	1	0.02099209	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0045792	negative regulation of cell size	1	0.012969175	Zm00001d014843	Zm00004b012550
jmj13	jmj13-m4	tassel_stem	up	GO:0046578	regulation of Ras protein signal transduction	1	0.012969175	Zm00001d045905	Zm00004b032405
jmj13	jmj13-m4	tassel_stem	up	GO:0046740	transport of virus in host/ cell to cell	1	0.032118227	Zm00001d014499	Zm00004b012267
jmj13	jmj13-m4	tassel_stem	up	GO:0048281	inflorescence morphogenesis	1	0.032118227	Zm00001d014843	Zm00004b012550
jmj13	jmj13-m4	tassel_stem	up	GO:0048446	petal morphogenesis	1	0.024183554	Zm00001d032363	Zm00004b003809
jmj13	jmj13-m4	tassel_stem	up	GO:0048838	release of seed from dormancy	1	0.02099209	Zm00001d028574	Zm00004b001087
jmj13	jmj13-m4	tassel_stem	up	GO:0050306	sucrose 1F-fructosyltransferase activity	1	0.009742225	Zm00001d002830	Zm00004b006763
jmj13	jmj13-m4	tassel_stem	up	GO:0050550	pinene synthase activity	1	0.006505067	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0050551	myrcene synthase activity	1	0.009742225	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0050552	(4S)-limonene synthase activity	1	0.006505067	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0050982	detection of mechanical stimulus	1	0.016185947	Zm00001d044976	Zm00004b031655
jmj13	jmj13-m4	tassel_stem	up	GO:0051493	regulation of cytoskeleton organization	1	0.02099209	Zm00001d011228	Zm00004b026978
jmj13	jmj13-m4	tassel_stem	up	GO:0051669	fructan beta-fructosidase activity	1	0.012969175	Zm00001d002830	Zm00004b006763
jmj13	jmj13-m4	tassel_stem	up	GO:0052578	alpha-farnesene synthase activity	1	0.003257669	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0070727	cellular macromolecule localization	1	0.043121953	Zm00001d038732	Zm00004b031011
jmj13	jmj13-m4	tassel_stem	up	GO:0071173	spindle assembly checkpoint	1	0.00488265	Zm00001d003249	Zm00004b007115
jmj13	jmj13-m4	tassel_stem	up	GO:0071174	mitotic spindle checkpoint	1	0.00488265	Zm00001d003249	Zm00004b007115
jmj13	jmj13-m4	tassel_stem	up	GO:0071370	cellular response to gibberellin stimulus	1	0.00488265	Zm00001d002830	Zm00004b006763
jmj13	jmj13-m4	tassel_stem	up	GO:0080015	sabinene synthase activity	1	0.006505067	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:0080027	response to herbivore	1	0.02099209	Zm00001d004279	Zm00004b007922
jmj13	jmj13-m4	tassel_stem	up	GO:1902039	negative regulation of seed dormancy process	1	0.00488265	Zm00001d028574	Zm00004b001087
jmj13	jmj13-m4	tassel_stem	up	GO:1903506	regulation of nucleic acid-templated transcription	1	0.025775508	Zm00001d032363	Zm00004b003809
jmj13	jmj13-m4	tassel_stem	up	GO:2001295	malonyl-CoA biosynthetic process	1	0.009742225	Zm00001d014294	Zm00004b012112
myb40	myb40-m1	coleoptile_tip	down	GO:0000404	heteroduplex DNA loop binding	1	0.045634965	Zm00001d025816	Zm00004b039859
myb40	myb40-m1	coleoptile_tip	down	GO:0002215	defense response to nematode	1	0.012886426	Zm00001d053751	Zm00004b024261
myb40	myb40-m1	coleoptile_tip	down	GO:0005683	U7 snRNP	1	0.005174217	Zm00001d053754	Zm00004b024272
myb40	myb40-m1	coleoptile_tip	down	GO:0006342	chromatin silencing	3	0.030596127	"Zm00001d025816,Zm00001d045008,Zm00001d053751"	"Zm00004b039859,Zm00004b031671,Zm00004b024261"
myb40	myb40-m1	coleoptile_tip	down	GO:0006476	protein deacetylation	1	0.033167244	Zm00001d045008	Zm00004b031671
myb40	myb40-m1	coleoptile_tip	down	GO:0008334	histone mRNA metabolic process	1	0.005174217	Zm00001d053754	Zm00004b024272
myb40	myb40-m1	coleoptile_tip	down	GO:0008453	alanine-glyoxylate transaminase activity	1	0.030654631	Zm00001d038453	Zm00004b030793
myb40	myb40-m1	coleoptile_tip	down	GO:0009856	pollination	1	0.038173354	Zm00001d025564	Zm00004b039634
myb40	myb40-m1	coleoptile_tip	down	GO:0009943	adaxial/abaxial axis specification	1	0.045634965	Zm00001d025345	Zm00004b039471
myb40	myb40-m1	coleoptile_tip	down	GO:0010113	negative regulation of systemic acquired resistance	1	0.030654631	Zm00001d053751	Zm00004b024261
myb40	myb40-m1	coleoptile_tip	down	GO:0010244	response to low fluence blue light stimulus by blue low-fluence system	1	0.043154081	Zm00001d025333	Zm00004b039462
myb40	myb40-m1	coleoptile_tip	down	GO:0016444	somatic cell DNA recombination	2	0.031361886	"Zm00001d025816,Zm00001d053751"	"Zm00004b039859,Zm00004b024261"
myb40	myb40-m1	coleoptile_tip	down	GO:0019544	arginine catabolic process to glutamate	1	0.030654631	Zm00001d038453	Zm00004b030793
myb40	myb40-m1	coleoptile_tip	down	GO:0022884	macromolecule transmembrane transporter activity	1	0.025610207	Zm00001d045016	Zm00004b031676
myb40	myb40-m1	coleoptile_tip	down	GO:0031083	BLOC-1 complex	1	0.033167244	Zm00001d045016	Zm00004b031676
myb40	myb40-m1	coleoptile_tip	down	GO:0032042	mitochondrial DNA metabolic process	1	0.010322217	Zm00001d025816	Zm00004b039859
myb40	myb40-m1	coleoptile_tip	down	GO:0032137	guanine/thymine mispair binding	1	0.038173354	Zm00001d025816	Zm00004b039859
myb40	myb40-m1	coleoptile_tip	down	GO:0032138	single base insertion or deletion binding	1	0.028135624	Zm00001d025816	Zm00004b039859
myb40	myb40-m1	coleoptile_tip	down	GO:0032301	MutSalpha complex	1	0.045634965	Zm00001d025816	Zm00004b039859
myb40	myb40-m1	coleoptile_tip	down	GO:0033037	polysaccharide localization	1	0.012886426	Zm00001d045016	Zm00004b031676
myb40	myb40-m1	coleoptile_tip	down	GO:0035299	inositol pentakisphosphate 2-kinase activity	1	0.038173354	Zm00001d025740	Zm00004b039786
myb40	myb40-m1	coleoptile_tip	down	GO:0042558	pteridine-containing compound metabolic process	1	0.043154081	Zm00001d025566	Zm00004b039637
myb40	myb40-m1	coleoptile_tip	down	GO:0043901	negative regulation of multi-organism process	1	0.020540083	Zm00001d053751	Zm00004b024261
myb40	myb40-m1	coleoptile_tip	down	GO:0044464	cell part	1	0.045634965	Zm00001d025564	Zm00004b039634
myb40	myb40-m1	coleoptile_tip	down	GO:0046467	membrane lipid biosynthetic process	1	0.017995343	Zm00001d004008	Zm00004b007725
myb40	myb40-m1	coleoptile_tip	down	GO:0051572	negative regulation of histone H3-K4 methylation	1	0.005174217	Zm00001d053751	Zm00004b024261
myb40	myb40-m1	coleoptile_tip	down	GO:0051726	regulation of cell cycle	3	0.024458871	"Zm00001d025756,Zm00001d025816,Zm00001d053751"	"Zm00004b039803,Zm00004b039859,Zm00004b024261"
myb40	myb40-m1	coleoptile_tip	down	GO:0051973	positive regulation of telomerase activity	1	0.020540083	Zm00001d025707	Zm00004b039758
myb40	myb40-m1	coleoptile_tip	down	GO:1990531	phospholipid-translocating ATPase complex	1	0.005174217	Zm00001d011461	Zm00004b027173
myb40	myb40-m1	coleoptile_tip	up	GO:0000741	karyogamy	2	0.041567353	"Zm00001d024928,Zm00001d031331"	"Zm00004b039137,Zm00004b003068"
myb40	myb40-m1	coleoptile_tip	up	GO:0002764	immune response-regulating signaling pathway	1	0.035679168	Zm00001d024795	Zm00004b039018
myb40	myb40-m1	coleoptile_tip	up	GO:0004304	estrone sulfotransferase activity	1	0.006035282	Zm00001d033514	Zm00004b004742
myb40	myb40-m1	coleoptile_tip	up	GO:0004723	calcium-dependent protein serine/threonine phosphatase activity	1	0.01799872	Zm00001d038730	Zm00004b031008
myb40	myb40-m1	coleoptile_tip	up	GO:0005199	structural constituent of cell wall	2	0.026111617	"Zm00001d024947,Zm00001d038741"	"Zm00004b039149,Zm00004b031018"
myb40	myb40-m1	coleoptile_tip	up	GO:0005366	myo-inositol:proton symporter activity	1	0.029820706	Zm00001d025834	Zm00004b039883
myb40	myb40-m1	coleoptile_tip	up	GO:0005537	mannose binding	1	0.023927291	Zm00001d047252	Zm00004b033450
myb40	myb40-m1	coleoptile_tip	up	GO:0005955	calcineurin complex	1	0.029820706	Zm00001d038730	Zm00004b031008
myb40	myb40-m1	coleoptile_tip	up	GO:0008311	double-stranded DNA 3'-5' exodeoxyribonuclease activity	1	0.035679168	Zm00001d024704	Zm00004b038930
myb40	myb40-m1	coleoptile_tip	up	GO:0009813	flavonoid biosynthetic process	2	0.032841906	"Zm00001d025706,Zm00001d044122"	"Zm00004b039757,Zm00004b019556"
myb40	myb40-m1	coleoptile_tip	up	GO:0015172	acidic amino acid transmembrane transporter activity	1	0.04729205	Zm00001d025665	Zm00004b039722
myb40	myb40-m1	coleoptile_tip	up	GO:0015800	acidic amino acid transport	1	0.035679168	Zm00001d025665	Zm00004b039722
myb40	myb40-m1	coleoptile_tip	up	GO:0016018	cyclosporin A binding	1	0.012034786	Zm00001d050635	Zm00004b021723
myb40	myb40-m1	coleoptile_tip	up	GO:0016289	CoA hydrolase activity	1	0.012034786	Zm00001d024771	Zm00004b039001
myb40	myb40-m1	coleoptile_tip	up	GO:0016985	mannan endo-1/4-beta-mannosidase activity	1	0.029820706	Zm00001d043965	Zm00004b019422
myb40	myb40-m1	coleoptile_tip	up	GO:0030795	jasmonate O-methyltransferase activity	1	0.023927291	Zm00001d052831	Zm00004b023506
myb40	myb40-m1	coleoptile_tip	up	GO:0034213	quinolinate catabolic process	1	0.006035282	Zm00001d021419	Zm00004b036708
myb40	myb40-m1	coleoptile_tip	up	GO:0042539	hypotonic salinity response	1	0.01799872	Zm00001d038730	Zm00004b031008
myb40	myb40-m1	coleoptile_tip	up	GO:0044264	cellular polysaccharide metabolic process	1	0.015021186	Zm00001d043965	Zm00004b019422
myb40	myb40-m1	coleoptile_tip	up	GO:0045552	dihydrokaempferol 4-reductase activity	1	0.01799872	Zm00001d044122	Zm00004b019556
myb40	myb40-m1	coleoptile_tip	up	GO:0046355	mannan catabolic process	1	0.01799872	Zm00001d043965	Zm00004b019422
myb40	myb40-m1	coleoptile_tip	up	GO:0047036	codeinone reductase (NADPH) activity	1	0.035679168	Zm00001d025528	Zm00004b039610
myb40	myb40-m1	coleoptile_tip	up	GO:0047196	long-chain-alcohol O-fatty-acyltransferase activity	1	0.032754293	Zm00001d025704	Zm00004b039754
myb40	myb40-m1	coleoptile_tip	up	GO:0047890	flavanone 4-reductase activity	1	0.006035282	Zm00001d044122	Zm00004b019556
myb40	myb40-m1	coleoptile_tip	up	GO:0047939	L-glucuronate reductase activity	1	0.035679168	Zm00001d025528	Zm00004b039610
myb40	myb40-m1	coleoptile_tip	up	GO:0048029	monosaccharide binding	1	0.015021186	Zm00001d047252	Zm00004b033450
myb40	myb40-m1	coleoptile_tip	up	GO:0050388	uronate dehydrogenase activity	1	0.035679168	Zm00001d025528	Zm00004b039610
myb40	myb40-m1	coleoptile_tip	up	GO:0050777	negative regulation of immune response	1	0.020967413	Zm00001d025275	Zm00004b039422
myb40	myb40-m1	coleoptile_tip	up	GO:0050982	detection of mechanical stimulus	1	0.029820706	Zm00001d044976	Zm00004b031655
myb40	myb40-m1	coleoptile_tip	up	GO:0051188	cofactor biosynthetic process	2	0.0124446	"Zm00001d021419,Zm00001d024771"	"Zm00004b036708,Zm00004b039001"
myb40	myb40-m1	coleoptile_tip	up	GO:0051289	protein homotetramerization	2	0.005881389	"Zm00001d024771,Zm00001d025445"	"Zm00004b039001,Zm00004b039553"
myb40	myb40-m1	coleoptile_tip	up	GO:0052696	flavonoid glucuronidation	1	0.01799872	Zm00001d025706	Zm00004b039757
myb40	myb40-m1	coleoptile_tip	up	GO:0071103	DNA conformation change	1	0.006035282	Zm00001d000161	Zm00004b023719
myb40	myb40-m2	coleoptile_tip	down	GO:0000404	heteroduplex DNA loop binding	1	0.049347741	Zm00001d025816	Zm00004b039859
myb40	myb40-m2	coleoptile_tip	down	GO:0004026	alcohol O-acetyltransferase activity	1	0.005604796	Zm00001d012289	Zm00004b027863
myb40	myb40-m2	coleoptile_tip	down	GO:0004824	lysine-tRNA ligase activity	1	0.035884826	Zm00001d052032	Zm00004b022828
myb40	myb40-m2	coleoptile_tip	down	GO:0005432	calcium:sodium antiporter activity	1	0.030447459	Zm00001d044930	Zm00004b031605
myb40	myb40-m2	coleoptile_tip	down	GO:0006418	tRNA aminoacylation for protein translation	2	0.036944641	"Zm00001d015425,Zm00001d052032"	"Zm00004b013004,Zm00004b022828"
myb40	myb40-m2	coleoptile_tip	down	GO:0006430	lysyl-tRNA aminoacylation	1	0.035884826	Zm00001d052032	Zm00004b022828
myb40	myb40-m2	coleoptile_tip	down	GO:0009595	detection of biotic stimulus	3	0.014481079	"Zm00001d013179,Zm00001d013185,Zm00001d044095"	"Zm00004b011168,Zm00004b011172,Zm00004b019533"
myb40	myb40-m2	coleoptile_tip	down	GO:0009697	salicylic acid biosynthetic process	4	0.023086084	"Zm00001d013179,Zm00001d013185,Zm00001d038576,Zm00001d044095"	"Zm00004b011168,Zm00004b011172,Zm00004b030892,Zm00004b019533"
myb40	myb40-m2	coleoptile_tip	down	GO:0009978	allene oxide synthase activity	1	0.038592284	Zm00001d013185	Zm00004b011172
myb40	myb40-m2	coleoptile_tip	down	GO:0010686	tetracyclic triterpenoid biosynthetic process	1	0.02223497	Zm00001d013798	Zm00004b011703
myb40	myb40-m2	coleoptile_tip	down	GO:0015112	nitrate transmembrane transporter activity	1	0.033169891	Zm00001d016982	Zm00004b014195
myb40	myb40-m2	coleoptile_tip	down	GO:0015923	mannosidase activity	1	0.016722116	Zm00001d035570	Zm00004b028682
myb40	myb40-m2	coleoptile_tip	down	GO:0016871	cycloartenol synthase activity	1	0.02223497	Zm00001d013798	Zm00004b011703
myb40	myb40-m2	coleoptile_tip	down	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	1	0.02223497	Zm00001d013179	Zm00004b011168
myb40	myb40-m2	coleoptile_tip	down	GO:0019373	epoxygenase P450 pathway	1	0.038592284	Zm00001d013185	Zm00004b011172
myb40	myb40-m2	coleoptile_tip	down	GO:0019784	NEDD8-specific protease activity	1	0.043984847	Zm00001d016607	Zm00004b013896
myb40	myb40-m2	coleoptile_tip	down	GO:0022884	macromolecule transmembrane transporter activity	1	0.027717508	Zm00001d045016	Zm00004b031676
myb40	myb40-m2	coleoptile_tip	down	GO:0030030	cell projection organization	1	0.049347741	Zm00001d035569	Zm00004b028681
myb40	myb40-m2	coleoptile_tip	down	GO:0031083	BLOC-1 complex	1	0.035884826	Zm00001d045016	Zm00004b031676
myb40	myb40-m2	coleoptile_tip	down	GO:0031407	oxylipin metabolic process	1	0.00280626	Zm00001d013185	Zm00004b011172
myb40	myb40-m2	coleoptile_tip	down	GO:0032042	mitochondrial DNA metabolic process	1	0.011178779	Zm00001d025816	Zm00004b039859
myb40	myb40-m2	coleoptile_tip	down	GO:0032137	guanine/thymine mispair binding	1	0.041292284	Zm00001d025816	Zm00004b039859
myb40	myb40-m2	coleoptile_tip	down	GO:0032138	single base insertion or deletion binding	1	0.030447459	Zm00001d025816	Zm00004b039859
myb40	myb40-m2	coleoptile_tip	down	GO:0032301	MutSalpha complex	1	0.049347741	Zm00001d025816	Zm00004b039859
myb40	myb40-m2	coleoptile_tip	down	GO:0033037	polysaccharide localization	1	0.013954268	Zm00001d045016	Zm00004b031676
myb40	myb40-m2	coleoptile_tip	down	GO:0036361	racemase activity/ acting on amino acids and derivatives	1	0.02223497	Zm00001d002557	Zm00004b006523
myb40	myb40-m2	coleoptile_tip	down	GO:0043900	regulation of multi-organism process	3	0.027011042	"Zm00001d013179,Zm00001d013185,Zm00001d044095"	"Zm00004b011168,Zm00004b011172,Zm00004b019533"
myb40	myb40-m2	coleoptile_tip	down	GO:0045040	protein import into mitochondrial outer membrane	1	0.043984847	Zm00001d015425	Zm00004b013004
myb40	myb40-m2	coleoptile_tip	down	GO:0046467	membrane lipid biosynthetic process	1	0.019482343	Zm00001d004008	Zm00004b007725
myb40	myb40-m2	coleoptile_tip	down	GO:0047215	indole-3-acetate beta-glucosyltransferase activity	1	0.033169891	Zm00001d008764	Zm00004b025021
myb40	myb40-m2	coleoptile_tip	down	GO:0047653	allantoin racemase activity	1	0.005604796	Zm00001d002557	Zm00004b006523
myb40	myb40-m2	coleoptile_tip	down	GO:0047987	hydroperoxide dehydratase activity	1	0.033169891	Zm00001d013185	Zm00004b011172
myb40	myb40-m2	coleoptile_tip	down	GO:0048858	cell projection morphogenesis	1	0.005604796	Zm00001d035569	Zm00004b028681
myb40	myb40-m2	coleoptile_tip	down	GO:0050801	ion homeostasis	2	0.035708524	"Zm00001d011274,Zm00001d038576"	"Zm00004b027017,Zm00004b030892"
myb40	myb40-m2	coleoptile_tip	down	GO:0051241	negative regulation of multicellular organismal process	1	0.024980019	Zm00001d035542	Zm00004b028654
myb40	myb40-m2	coleoptile_tip	down	GO:0051701	interaction with host	1	0.027717508	Zm00001d044930	Zm00004b031605
myb40	myb40-m2	coleoptile_tip	down	GO:0051973	positive regulation of telomerase activity	1	0.02223497	Zm00001d025707	Zm00004b039758
myb40	myb40-m2	coleoptile_tip	down	GO:0052751	GDP-mannose hydrolase activity	1	0.005604796	Zm00001d035579	Zm00004b028686
myb40	myb40-m2	coleoptile_tip	down	GO:0055081	anion homeostasis	1	0.041292284	Zm00001d038576	Zm00004b030892
myb40	myb40-m2	coleoptile_tip	down	GO:0070042	rRNA (uridine-N3-)-methyltransferase activity	1	0.030447459	Zm00001d020864	Zm00004b036303
myb40	myb40-m2	coleoptile_tip	down	GO:0070887	cellular response to chemical stimulus	3	0.046204167	"Zm00001d013179,Zm00001d022530,Zm00001d044950"	"Zm00004b011168,Zm00004b037628,Zm00004b031624"
myb40	myb40-m2	coleoptile_tip	down	GO:0071242	cellular response to ammonium ion	1	0.005604796	Zm00001d035579	Zm00004b028686
myb40	myb40-m2	coleoptile_tip	down	GO:0071248	cellular response to metal ion	1	0.027717508	Zm00001d044930	Zm00004b031605
myb40	myb40-m2	coleoptile_tip	down	GO:0071480	cellular response to gamma radiation	1	0.038592284	Zm00001d044930	Zm00004b031605
myb40	myb40-m2	coleoptile_tip	down	GO:0071495	cellular response to endogenous stimulus	3	0.00532199	"Zm00001d013179,Zm00001d022530,Zm00001d044950"	"Zm00004b011168,Zm00004b037628,Zm00004b031624"
myb40	myb40-m2	coleoptile_tip	down	GO:0080002	UDP-glucose:4-aminobenzoate acylglucosyltransferase activity	1	0.049347741	Zm00001d008764	Zm00004b025021
myb40	myb40-m2	coleoptile_tip	down	GO:0080018	anthocyanin 5-O-glucosyltransferase activity	1	0.027717508	Zm00001d008764	Zm00004b025021
myb40	myb40-m2	coleoptile_tip	down	GO:1901699	cellular response to nitrogen compound	1	0.00280626	Zm00001d035579	Zm00004b028686
myb40	myb40-m2	coleoptile_tip	up	GO:0001228	transcriptional activator activity/ RNA polymerase II transcription regulatory region sequence-specific DNA binding	2	0.044409455	"Zm00001d008444,Zm00001d012757"	"Zm00004b024784,Zm00004b028253"
myb40	myb40-m2	coleoptile_tip	up	GO:0003867	4-aminobutyrate transaminase activity	1	0.01799872	Zm00001d035443	Zm00004b028594
